TCGA-BH-A18H,TCGA-E2-A14P,TCGA-AN-A04A,TCGA-5L-AAT1,TCGA-GI-A2C8,TCGA-AQ-A0Y5,TCGA-A8-A07I,TCGA-E9-A1R4,TCGA-AC-A8OP,TCGA-AR-A24Q,TCGA-D8-A1XU,TCGA-AO-A03N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652,0.0,0.0307,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2428,0.1829,0.0,0.0,0.0,0.2977,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2892,0.3549,0.0,0.0,0.0,0.1655,0.3263,0.2913,0.3568,0.314,0.056,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024,2.2353,0.0,0.0
0.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1893,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.5811,0.0,1.2141,0.0,0.6689,0.7033,0.1569,0.0,0.0,0.1809,0.0
0.0,0.0,0.0,0.0,0.0363,0.0,0.0,0.038,0.0,0.0,0.0219,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.9809,33.0577,12.5657,28.1231,40.5881,22.6182,10.9892,16.103,15.6443,30.9206,32.3779,51.7529
0.0,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329
51.6212,30.8805,31.7649,87.6969,10.2425,33.6498,52.2254,80.041,31.3538,39.9496,27.3127,11.3029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6375,3.5282,5.48,11.2874,2.5041,7.7247,4.1787,4.8707,3.9505,7.1241,4.1359,5.0109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1211,0.0,0.0
0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0095,0.0
0.1148,0.1584,0.0398,0.0,0.0092,0.0328,0.0216,0.106,0.4248,0.0436,0.1666,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2291,0.0,0.2687,0.3291,0.0,0.0,0.0
0.2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1126,0.0848,0.0,0.0,0.105,0.138,0.1232,0.1509,0.1594,0.071,0.0
23.6303,16.1749,22.6484,34.2098,5.1584,52.5589,13.3743,49.1336,58.3638,11.9402,21.6272,3.3544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0237,0.1335,0.0,0.0588,0.0,0.0345,0.0,0.0,0.0,0.0
0.3859,0.1184,0.0,0.5012,0.1238,0.2209,0.871,1.4253,0.9523,0.5029,0.8216,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2955,0.4532,0.6144,1.535,0.4738,0.4229,0.778,0.9921,0.4861,0.7059,1.6014,0.2014
0.1286,0.0,0.0,0.0,0.0,0.0,0.4355,0.1296,0.4761,0.0838,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0979,0.0,0.0679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6291,0.0,0.1411,0.3967,0.098,1.3989,0.4596,2.4615,0.2513,0.2654,0.8277,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1892,0.0,0.1312,0.0,0.0,0.0,0.2136,0.3813,0.0,0.1233,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3652,0.0,0.0,0.5247,0.0,0.0,0.0
0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8136,0.7488,0.725,0.9057,0.2795,0.8982,0.3935,0.4683,1.1472,0.2272,1.2823,0.8913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632,0.0563,0.0
0.0,0.0,0.0,0.0,0.0,0.0609,0.16,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.1454,0.0,0.1141
0.0991,0.0912,0.0,0.0,0.0,0.0,0.0,0.0499,0.0611,0.0323,0.0144,0.0
0.1394,0.1604,0.4107,0.1358,0.612,1.0476,0.059,3.0195,2.3654,0.0681,1.2751,0.989
0.0,0.0,0.0,0.0,0.114,0.2035,0.0,0.2388,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3081,0.0,0.1807,0.0,0.0,0.1042,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0317,0.3405,0.5275,0.0412,0.0102,0.0091,0.0596,0.0213,2.6476,0.0275,0.0368,0.7133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0691,0.0,0.0,0.0,0.0665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8141,0.4496,0.1128,0.3172,0.0783,0.2796,1.1025,0.164,1.2053,0.3183,0.6618,0.0
0.0141,0.0,0.0,0.0,0.0,0.0121,0.0,0.0071,0.0174,0.0,0.0041,0.0
0.0,0.2302,0.0,0.0,0.0,0.2148,0.0,0.0,0.0,0.163,0.2905,0.0
0.0,0.1192,0.0,0.0,0.0,0.0,0.1462,0.0,0.0,0.0,0.0,0.0
0.6166,0.6009,0.2011,0.3533,0.1221,0.841,0.3275,0.6577,0.5371,0.26,0.4423,0.1298
0.0,0.0,0.0,0.4726,0.0,0.2083,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0168,31.089,34.8279,29.6812,10.7856,81.0271,92.3896,76.4202,36.9229,25.4646,24.9105,3.4311
2.9554,1.4646,0.7878,0.8858,0.4374,2.1473,3.5917,2.5189,8.6951,1.0368,3.1682,1.1622
0.0,0.0,0.0,0.0,0.0751,0.0,0.0,0.0,0.7706,0.0,0.6347,0.0
0.7327,0.8991,0.5078,0.4758,0.0,0.6292,1.6537,1.7221,1.5067,0.7956,0.9927,0.0
0.8792,0.5395,0.1354,0.1903,0.047,0.1678,0.2205,0.2952,0.6027,0.0637,0.2269,0.0499
0.4809,0.1475,0.2222,0.3123,0.0,0.2753,0.3618,0.1615,0.1978,1.2533,0.2792,0.4097
3.0425,4.9917,6.7846,7.6024,8.9083,5.9636,0.8211,1.9321,3.3458,9.2221,1.8435,4.8691
0.2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.7862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.144,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2022,0.0,0.0,0.0,0.0,0.0,0.0
0.091,0.0,0.0631,0.0,0.0438,0.3127,0.1027,0.642,0.0,0.0593,0.3172,0.0
0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527,0.0,0.0,0.0
1.6324,0.0,0.1616,0.0,0.1122,0.2003,0.0,0.7047,0.2877,0.0,1.8958,0.0
1.7116,0.0,0.0,0.0,0.0,0.5599,0.0,0.0821,0.2011,0.0531,0.0473,0.125
0.2603,0.1882,0.1224,0.1268,0.0671,0.0639,0.3672,0.2154,0.2867,0.0303,0.1889,0.0333
0.0,0.5079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1789,0.0,0.0,0.0,0.0,0.6579,0.1958,2.1579,0.1266,0.1128,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0846,0.0,0.0,0.0,0.0,0.0
0.1512,0.0278,0.021,0.1179,0.0145,0.026,0.2048,0.3047,0.0746,0.2365,0.0351,0.0
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0262,0.0,0.0
0.4627,0.4258,1.1223,0.4507,2.1699,0.0,0.1305,0.1165,0.1427,0.0754,0.1343,0.1183
0.0982,0.0,0.0681,0.0,0.0,0.0,0.0,0.1979,0.0,0.0,0.0,0.0
0.0,0.4211,0.7611,0.0,0.1321,0.2357,0.4131,0.1844,0.0,0.1789,0.1594,0.0
0.0,0.1519,0.0,0.0,0.1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1731,0.0,0.1802,0.1072,0.0,0.0,0.4622,0.1627,0.0725,0.0
0.0,0.0,0.129,0.0,0.3582,0.0,0.0,0.0,0.0,0.0,0.0721,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.686,6.8944,19.9544,4.7473,3.1258,6.2,7.3333,9.6366,3.452,4.8219,14.517,1.7072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3838,2.6867,1.5472,5.3525,0.0,0.0,3.6819,0.0,0.2119,9.9573,1.6951,0.0
0.4741,1.527,1.3142,0.4618,0.0,1.0177,1.6049,0.955,3.2169,3.2431,0.2753,0.8482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0684,0.1104,0.1035,0.0,0.3648,0.0959,0.0535,0.0655,0.0761,0.0247,0.1792
0.3624,0.2501,0.5651,0.1765,0.0872,0.4668,0.1022,0.0,0.1118,0.2951,0.3156,0.0
1.4295,4.5109,1.9815,2.7849,0.1965,0.8768,1.6132,2.6742,5.7952,1.0644,1.0673,1.2528
4.2351,2.1739,0.3929,2.8169,0.822,1.5485,1.6132,2.8923,7.8709,1.7557,5.7891,0.3843
0.0,0.0,0.1637,0.0,0.0,0.4057,0.2666,0.238,0.0,0.1539,0.0,0.1208
0.2869,0.0,1.193,0.0,0.414,1.2317,0.3237,1.1559,0.0,0.1869,0.6663,0.5866
0.0204,0.0752,0.0566,0.1194,0.0,0.0175,0.0692,0.0617,0.0252,0.0266,0.083,0.0
0.0,0.0,0.0221,0.0,0.0,0.0274,0.0,0.0643,0.0394,0.0416,0.0185,0.0
0.1166,0.0,0.5657,0.0,0.0,0.5006,0.5263,0.0,0.4316,0.076,0.3385,0.1788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1061,0.0,0.0936,0.3074,0.0,0.0672,0.0,0.4112,0.195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4176,1.3178,0.5169,0.6683,0.739,0.8325,1.1277,1.0366,0.5889,0.4276,0.97,0.1982
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2537,0.2335,0.0,0.0,0.6101,0.4356,0.0,0.7665,3.1297,0.1653,0.5892,0.0
0.7211,0.4563,0.1562,1.7561,0.2168,0.6192,0.9664,0.454,0.6117,0.5579,0.2617,0.1382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.6745,32.9095,4.8168,11.8857,2.4754,2.9915,18.1207,8.9956,61.8781,11.3491,4.1691,1.3199
0.2039,0.0938,0.0707,0.0,0.0,0.0876,0.1151,0.0,0.2516,0.0,0.0,0.0
0.0,0.1475,0.0,0.0,0.0,0.0,0.0,0.1615,0.0,0.0,0.0,0.0
0.0,1.8731,0.0613,5.6887,0.0,7.2183,0.0,5.7935,0.4367,1.0377,0.0,0.6333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2169,0.0,0.1505,0.0,0.3532,0.0,0.0,0.6117,0.1817,0.0
0.0,0.0,0.0,0.6964,0.129,0.0,1.1093,0.18,0.1103,0.0,0.1038,0.2284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1498,0.0627,0.6703,0.345,0.0131,1.7897,0.3075,0.1784,0.3361,0.2751,1.139,0.2995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2648,0.2437,0.0918,0.0,0.0637,0.1137,0.1494,0.4001,1.3069,0.9489,0.3844,0.4738
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0387,0.0,0.0,0.0,0.0186,0.0,0.0874,0.0,0.0,0.0252,0.0225,0.0
0.1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2018,0.0,0.095,0.0
0.0,0.0,0.2499,0.0,0.0867,0.1548,0.0,0.3632,0.2224,0.2349,0.1047,0.0922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1114,0.0,0.2316,0.0,0.0,0.287,0.2514,0.1122,0.0,0.0,0.1294,0.1708
0.0,0.2225,0.0,0.0,0.0,0.0,0.0,0.2435,0.0,0.0,0.1404,0.0
0.0782,1.3321,0.1085,0.2286,0.1317,0.4367,1.0595,0.3152,0.4344,0.2294,0.2044,0.06
0.241,0.0,0.0,0.4695,0.0,0.2069,0.0,0.4855,0.2973,0.0,0.2799,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.177,0.0,0.0,0.0,0.0,0.6509,0.1937,0.2372,0.3758,0.1116,0.0
3.6679,1.706,2.1139,11.3971,1.6442,5.8251,4.703,7.4157,11.9057,6.9038,17.2907,10.955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.875,0.767,0.0,0.8117,0.0,1.0734,1.1755,2.938,4.8839,0.1357,2.2985,0.0
0.429,0.0,0.1487,0.0,0.0,0.0,0.0,0.2161,1.588,0.0,0.0,0.0
0.0,0.0,0.1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1448,0.0,0.0,0.0,0.0,0.2105,0.0,0.0,0.0,0.2136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,1.0561,0.1255,0.6077
0.4043,0.3721,0.2802,0.1575,0.0389,0.2083,0.2738,0.1629,0.0998,0.2107,0.2817,0.0413
0.1785,0.0,0.3711,0.0,0.0,0.1533,0.2014,0.0,0.0,0.1163,0.0,0.0913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0562,0.0345,0.0043,0.0243,0.003,0.0,0.1269,0.0315,0.0154,0.0203,0.058,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2559,0.0642,0.0,0.0,0.2388,0.4184,0.1867,0.3431,0.1208,0.4844,0.0
0.0,0.0,0.0,0.4907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013,0.0,0.1418,0.0
0.0,0.0612,0.0922,0.3457,0.2774,0.3238,1.0764,0.1564,0.1095,0.5492,0.0258,0.0
0.1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2298,0.2048,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.6008,43.0761,35.6995,70.9996,15.5331,137.0718,54.1145,28.9454,49.2713,87.6983,39.9394,22.8207
0.0922,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452,0.3003,0.1586,0.0,0.0
0.5999,0.138,0.1559,1.0227,0.0,0.1288,0.5078,0.3777,1.0178,0.0977,0.2613,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076,0.0,0.0,0.0
1.0989,0.6436,0.0923,1.8164,0.016,0.0858,0.5637,1.6771,2.3008,0.716,0.3674,0.0
6.3912,7.877,7.8655,12.7758,31.4485,14.2118,7.2125,16.7606,9.97,11.0005,5.3506,5.3812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1736,0.432,1.3828,0.2286,0.1129,0.8062,0.7946,1.0639,0.8688,0.3823,0.3407,0.3
4.1502,187.6692,11.7753,200.5496,4.3877,39.5724,1.6953,0.5661,4.0804,209.7704,69.0273,9.3376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0719,0.0662,0.0499,0.3503,0.0346,0.0309,0.1624,0.0725,0.4881,0.0937,0.0418,0.0
0.0263,0.0242,0.0,0.0512,0.0126,0.0,0.0,0.0,0.0324,0.0,0.0611,0.0
0.0,0.0,0.0,0.0,0.0859,0.1533,1.0072,0.0,0.0,0.0,0.2073,0.0
0.0813,0.2994,0.2254,0.0,0.0782,0.419,0.2753,0.1638,0.0,0.106,0.2361,0.0831
0.0,0.0852,0.1283,0.0,0.0,0.0,0.2089,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0434,0.0,0.0919,0.0,0.0,0.0533,0.0475,0.0,0.0,0.1096,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234,0.0,0.011,0.0
0.039,0.0,0.0,0.0,0.0,0.0669,0.0,0.0,0.0481,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5856,0.0,0.0,0.0,0.0,0.132,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1306,1.922,0.5539,7.6346,0.372,1.2841,2.5604,4.285,22.3942,0.8063,2.1259,0.5009
1.2758,0.0,0.0,0.0,0.0,0.1826,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7563,0.0,0.0,0.0,0.3079,0.5496,0.6732,1.4219,0.0,0.0
13.7026,20.149,45.0835,16.8759,5.9851,29.8893,18.485,22.2108,19.4325,14.8796,20.1205,14.8154
0.0,0.0,0.0,0.0,0.0,0.1784,0.4689,0.837,0.2563,0.0,0.0,0.0
0.0,0.0,0.0,0.8858,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0
0.0,0.0,0.1014,0.0,0.0,0.0,0.0,0.2948,0.1806,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.109,0.0,1.7149,0.0
0.0,0.1404,0.0,0.0,0.0,0.131,0.1721,0.0,0.1882,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0841,0.0387,0.0291,0.2456,0.0,0.0361,0.0474,0.0423,0.0,0.1095,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.156,0.41,0.3659,0.4482,0.4734,0.1055,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1596,0.0,0.1106,0.0,0.0768,0.137,0.3602,0.0,0.0,0.3119,0.0,0.1632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1871,0.0287,0.1081,0.0608,0.015,0.2142,0.3871,0.1885,0.2309,0.0203,0.5976,0.1435
0.5836,0.2014,0.0253,0.5685,0.0351,0.3132,0.4116,1.0287,1.4401,0.3327,0.233,0.3916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2368,0.0,0.0,0.0,0.0,0.0,0.2591,0.0,0.1676,0.0,0.0
0.0568,0.0262,0.1773,0.0,0.0,0.0976,0.2566,0.1717,0.1052,0.1666,0.2475,0.0
0.0,0.0,0.0,0.0,0.3484,0.0,0.0,0.0,0.1787,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8469,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956,0.2066,0.0,0.0
135.5038,13.8754,2.1402,9.2004,0.0,0.0,23.9829,0.183,0.8964,4.9705,1.6876,0.0
118.972,85.9633,141.9893,156.2375,13.7652,87.7508,99.1754,140.4348,89.3042,110.4023,89.3938,58.88
2.5928,3.9303,0.4228,0.8914,0.6603,5.2386,3.7866,3.2262,3.0108,3.1798,0.4428,2.1052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548,0.0489,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916,1.4083,0.124,0.2209,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1257,0.0,0.0871,0.0,0.0,0.2159,0.1419,0.1266,0.0,0.2457,0.292,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2604,0.0981,0.2756,0.1361,0.243,0.0,0.0,0.0,0.1844,0.0822,0.0
0.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.2738,0.503,1.4166,0.3945,0.0
0.0,0.4363,0.4928,0.0,0.0,0.0,0.1337,0.3581,0.0,0.2316,0.1376,0.0606
